"pop_no"	"model"	"gene.flow.intensity.per.generation"	"qpAdm.setup"	"simulation.replicate"	"number"	"fit_criteria1"	"fit_criteria2"	"fit_criteria3"	"odds_maxdist"	"odds_avgdist"	"FPR_maxdist"	"FPR_avgdist"	"FNR_maxdist"	"FNR_avgdist"	"FDR_maxdist"	"FDR_avgdist"
"18 demes"	"4-way"	"10-5 to 10-2"	"prox. non-rot."	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0147488180225659	0.0133935289691497	0.0560003013807003	0.0558502633559067	0.826309067688378	0.803370786516854	0.956256030878096	0.954969443550981
"18 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.00756271572582372	0.00745054380405926	0.0621804260130014	0.0618395135736919	0.848244620611551	0.801149425287356	0.981877197727888	0.976602650797944
"18 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0156503441322169	0.0139700990861665	0.0511156897987813	0.0502083260390042	0.824089635854342	0.744360902255639	0.948893229166667	0.93359375
"18 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0129374485740796	0.0123348788382469	0.0556450342255913	0.0549820663109089	0.853856562922869	0.795744680851064	0.967138293016887	0.956184390689183
"18 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0164338188458109	0.0146844372096178	0.05424434158563	0.0540238071014345	0.865116279069767	0.840646651270208	0.960740072202166	0.958483754512635
"18 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0154482975434674	0.0126626373817776	0.0488599348534202	0.0487346071447233	0.848501978518937	0.81636863823934	0.954289612826198	0.954460173972369
"18 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0154262703606936	0.0154788082611133	0.0513749126936907	0.0509464062432631	0.869200670765791	0.841782729805014	0.962209302325581	0.954134366925065
"18 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.013889868152013	0.0138630615068698	0.0589878728054713	0.0585456564463677	0.865482233502538	0.833439287984743	0.969297610427227	0.962056480811006
"18 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0126239550546587	0.0121015822543954	0.0526195552848005	0.0522034012972626	0.863941018766756	0.825995807127883	0.968389909685456	0.961227032077234
"18 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0227773695811903	0.0200791440715228	0.0672343000388987	0.0664792958074333	0.867172675521822	0.820953198797767	0.956938976377953	0.948695866141732
"18 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0134339727165709	0.0105473942239638	0.0664947025829236	0.0661326796595833	0.858247422680412	0.803600654664484	0.972158947101999	0.96962794229309
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0118740320082602	0.0114322006986345	0.0701322425638378	0.0698436011432201	0.933110367892977	0.907986111111111	0.988801791713326	0.985162374020157
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0210806171366367	0.0236521228147495	0.108438527078231	0.108207937207496	0.865938430983118	0.858917480035493	0.974600188146754	0.970084666039511
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0196078431372549	0.0187393526405451	0.0758535298177242	0.0759714447959763	0.787784679089027	0.787878787878788	0.947995941146626	0.950279046169457
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.012015398374616	0.0123303123419814	0.115604463973247	0.1156209887588	0.838187702265372	0.840694006309148	0.983460138934833	0.983294740324181
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.00903941183560323	0.00865444468986567	0.098188100116508	0.0981104797092428	0.92	0.911832946635731	0.992688870836718	0.992282696994314
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0130951904208882	0.013643193428829	0.140663169276361	0.140819392968046	0.701834862385321	0.719530102790015	0.972991689750693	0.973545706371191
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0230425769414766	0.019405327030409	0.0840774996013395	0.0839573360875524	0.927335640138408	0.923234390992835	0.98047419804742	0.982566248256625
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0147182096418894	0.0113272066680915	0.080024172953584	0.0801453301987604	0.945695364238411	0.963979416809606	0.990110950313555	0.99493487698987
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0155212385555425	0.0163199496637697	0.0922236630122991	0.0919029454559755	0.956962025316456	0.934939759036145	0.992808798646362	0.988578680203046
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.00639240754539394	0.00775589546231027	0.125750029412918	0.125566965775884	0.776073619631902	0.769620253164557	0.988744989207524	0.985969781066913
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. rot."	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0137127092743353	0.0142522099945878	0.140823483803496	0.140763124661736	0.909270216962525	0.903164556962025	0.991242543469984	0.990290646021069
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. rot."	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0111612609775725	0.0114974712563219	0.0965326615583779	0.0963547591131022	0.85423197492163	0.840182648401826	0.983425414364641	0.981286758153627
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. rot."	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0141138632096237	0.0130944794966837	0.153931847379817	0.153678390967591	0.856779121578612	0.838245373543523	0.987038423872343	0.986404746817213
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. rot."	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0173418583468195	0.0144889194599504	0.142042289019181	0.142516997804175	0.820499745028047	0.846013390139988	0.978554892165225	0.984586328743755
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. rot."	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0105234055053481	0.00933740658278534	0.152157384527656	0.152272217332022	0.785714285714286	0.790203327171904	0.985396150402865	0.987298567591764
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. rot."	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0180366436158837	0.0175741758486465	0.10957439224353	0.109373190697177	0.895750988142292	0.884439939178915	0.983129447509395	0.981770208683137
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. rot."	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.00667204963664953	0.00662071544521974	0.143266329522757	0.143182532869855	0.65859872611465	0.644415917843389	0.984349451062836	0.983823872926886
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. rot."	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.00783914572954054	0.00793813788608013	0.0899001803539222	0.0898465055227652	0.78246013667426	0.777277840269966	0.981384015594542	0.980701754385965
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. rot."	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0156194280008559	0.0127482531159433	0.118322516225662	0.118441406041641	0.833904109589041	0.832635983263598	0.978544569785446	0.982304799823048
"18 demes"	"4-way"	"10-5 to 10-4"	"dist. rot."	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0168755765369798	0.0150946121623574	0.124260676108308	0.124205546728297	0.838156484458735	0.830143540669856	0.978493092152115	0.97977496083179
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. non-rot."	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.015852524063562	0.015216483891777	0.0840848252425341	0.0838993662960574	0.88622754491018	0.872817955112219	0.979000884173298	0.977453580901857
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. non-rot."	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0220561182006545	0.0213638826534562	0.0702348908812765	0.0699164021983126	0.86215978928885	0.845108695652174	0.958509513742072	0.954809725158562
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. non-rot."	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0101435406698565	0.00894632206759443	0.144497607655502	0.144727787123413	0.735849056603774	0.745726495726496	0.981794538361508	0.984525357607282
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. non-rot."	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0121439110203155	0.0113595554463493	0.1060227745621	0.106186326951065	0.88785046728972	0.901830282861897	0.98731724502378	0.989607186894487
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. non-rot."	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0139673571876962	0.0124777183600713	0.080312303829253	0.0800963742140213	0.898876404494382	0.879120879120879	0.982717234757561	0.981517042726836
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. non-rot."	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0100005780680964	0.00898958594005659	0.0683469179335992	0.0682207549712218	0.857418111753372	0.835117773019272	0.979563656448495	0.978735156034245
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. non-rot."	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0160647145949641	0.0151587015500199	0.136265238692036	0.136181676753496	0.901891252955083	0.898623279098874	0.988565918170547	0.98884143821463
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. non-rot."	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0229707839731455	0.0183005012239189	0.102031655574855	0.104324513346544	0.639762107051827	0.700636942675159	0.924982307147912	0.950106157112527
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. non-rot."	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0191087790743206	0.0200874047073118	0.113321325084188	0.113449742293296	0.828893442622951	0.838048780487805	0.971956339210747	0.972124265323258
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. non-rot."	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0223522527794032	0.0183400683866957	0.120401794421689	0.120201274479329	0.865619546247818	0.851694915254237	0.975659870396713	0.977872609451557
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. rot."	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0116437060351203	0.00982874801493626	0.13872693187486	0.138838576762951	0.717872968980798	0.703056768558952	0.97686811190505	0.979411408501877
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. rot."	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0103552735510863	0.0110924836913562	0.173209961200274	0.173284226436073	0.83151718357083	0.837901331245106	0.990027783290335	0.989730105179599
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. rot."	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.00574416124926908	0.00622005041423987	0.154499019709008	0.154339840154168	0.778443113772455	0.757952973720609	0.991829975158708	0.990339497653878
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. rot."	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0174651084797358	0.0155961649056247	0.180464188358314	0.180570457413114	0.734121122599705	0.730875068794717	0.974914057418935	0.977283285329369
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. rot."	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0144324174299195	0.012202509736045	0.131817235636969	0.131657291215924	0.878605769230769	0.867375886524823	0.986883116883117	0.987857142857143
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. rot."	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.00983082641470108	0.00869203143704783	0.147115017195262	0.146862367494231	0.934628975265018	0.916167664670659	0.995650640648877	0.995062889385212
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. rot."	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.00619899835393829	0.00689546406385533	0.156191993836024	0.156177442107016	0.978813559322034	0.963151207115629	0.999159852133976	0.998375714125686
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. rot."	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0142200979644413	0.0139794967381174	0.153412654022813	0.153952384986868	0.808700834326579	0.846666666666667	0.982577073382545	0.986267911419887
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. rot."	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.01831251069656	0.0143284548964788	0.158069484853671	0.157416957185111	0.894392523364486	0.863176680547293	0.987913145790994	0.987699219167825
"18 demes"	"4-way"	"10-5 to 10-4"	"prox. rot."	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0137608147608399	0.0128446508514288	0.161318961112926	0.16120664407347	0.863055386488132	0.856026058631922	0.988453248486093	0.988658524068562
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. non-rot."	1	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.182125930941097	0.168674698795181	0.0609343263371699	0.0575635876840696	0.509293680297398	0.46031746031746	0.405405405405405	0.387387387387387
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. non-rot."	2	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.164705882352941	0.142307692307692	0.0594771241830065	0.0557692307692308	0.583333333333333	0.509009009009009	0.464285714285714	0.443877551020408
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. non-rot."	3	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.169387755102041	0.149064171122995	0.0571428571428571	0.054144385026738	0.518072289156627	0.448430493273543	0.411764705882353	0.397058823529412
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. non-rot."	4	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.204095563139932	0.171314741035857	0.0484641638225256	0.048472775564409	0.548494983277592	0.484496124031008	0.344660194174757	0.354368932038835
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. non-rot."	5	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.181942544459644	0.161290322580645	0.0444596443228454	0.043010752688172	0.575187969924812	0.525	0.365168539325843	0.359550561797753
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. non-rot."	6	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.189024390243902	0.160714285714286	0.0338753387533875	0.0284391534391534	0.655913978494624	0.576131687242798	0.342465753424658	0.294520547945205
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. non-rot."	7	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.195020746887967	0.16914749661705	0.0546334716459198	0.050744248985115	0.638297872340426	0.576	0.43646408839779	0.414364640883978
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. non-rot."	8	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.193438140806562	0.166332665330661	0.0355434039644566	0.0374081496325985	0.565371024734982	0.522088353413655	0.297142857142857	0.32
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. non-rot."	9	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.181818181818182	0.146309601567603	0.0511784511784512	0.0529065969954278	0.562962962962963	0.495535714285714	0.391752577319588	0.417525773195876
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. non-rot."	10	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.239176721078779	0.211658570437196	0.0255500354861604	0.0263705759888966	0.548961424332344	0.508196721311475	0.191489361702128	0.202127659574468
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	1	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.193317422434368	0.161890007745933	0.0186953062848051	0.0193648334624322	0.761316872427984	0.729665071770335	0.288343558282209	0.306748466257669
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	2	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.177657098525989	0.160106992739778	0.0228859581070597	0.0210164310278945	0.779475982532751	0.749403341288783	0.36875	0.34375
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	3	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.218507949449653	0.173076923076923	0.0354667753770893	0.032574568288854	0.705223880597015	0.63265306122449	0.355102040816327	0.338775510204082
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	4	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.21522633744856	0.1812	0.0230452674897119	0.0208	0.806883365200765	0.768211920529801	0.356687898089172	0.331210191082803
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	5	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.164282953227677	0.137891953154515	0.0282180131426363	0.0275783906309029	0.804705882352941	0.772602739726027	0.467948717948718	0.467948717948718
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	6	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.130649449297379	0.122972463221426	0.0265856437523737	0.025273481705017	0.712209302325581	0.687116564417178	0.414201183431953	0.396449704142012
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	7	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.205629397967162	0.177998472116119	0.0218921032056294	0.0164247517188694	0.722433460076046	0.658798283261803	0.277227722772277	0.212871287128713
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	8	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.19576304433111	0.160700685453161	0.0357002746174971	0.0316070068545316	0.775551102204409	0.71563981042654	0.448275862068966	0.408866995073892
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	9	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.224489795918367	0.2	0.0159183673469388	0.0128	0.74	0.7	0.214285714285714	0.175824175824176
"13 demes"	"2-way"	"10-3 to 10-2"	"dist. rot."	10	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.102892713291834	0.0956711531465988	0.0377151226656902	0.0323754092397235	0.640569395017794	0.562737642585551	0.504901960784314	0.436274509803922
"13 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	1	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.154761904761905	0.14792899408284	0.0284391534391534	0.0269559500328731	0.547008547008547	0.52	0.288590604026846	0.275167785234899
"13 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	2	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.185810810810811	0.149312377210216	0.0418918918918919	0.0451866404715128	0.603636363636364	0.552631578947368	0.362573099415205	0.403508771929825
"13 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	3	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.158066623122142	0.132907348242812	0.0450685826257348	0.0376996805111821	0.690082644628099	0.591346153846154	0.479166666666667	0.409722222222222
"13 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	4	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.169457468184863	0.137459283387622	0.0247823174815807	0.0234527687296417	0.600790513833992	0.516587677725118	0.268115942028986	0.260869565217391
"13 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	5	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.162055335968379	0.13659793814433	0.0559947299077734	0.0541237113402062	0.528455284552846	0.44811320754717	0.422885572139304	0.417910447761194
"13 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	6	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.168986083499006	0.165895571711831	0.046388336646786	0.0290812954395241	0.556862745098039	0.446215139442231	0.382513661202186	0.240437158469945
"13 demes"	"2-way"	"10-3 to 10-2"	"prox. non-rot."	7	28	"% (0,1)"	"p>=0.01"	"1. simpler models not checked"	0.144609425435765	0.135083226632522	0.025823111684958	0.0192061459667093	0.589285714285714	0.516587677725118	0.303030303030303	0.227272727272727
